,ID,Investigation_Type,Accident_NO,Date,Country,Injury_Severity,Damage,Reg_Number,Make,Model,Amateur_Built,No_of_Engines,Engine_Type,Schedule,Purpose_of_flight,Major_Injuries,Minor_Injuries,Uninjured,Weather_Condition,Report_Status,Publication_Date,Total_Injuries,Year,Month,State_Abbr,Location_Name,US_State,Abbreviation
1945,20001214X38152,Accident,SEA86LA003,1985-10-06,United States,Non-Fatal,Substantial,N50120,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,10,OR,BURTON LAKE,Oregon,OR
1946,20001214X38084,Accident,MIA86LA005,1985-10-06,United States,Non-Fatal,Substantial,N7602D,Cessna,172,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,10,FL,ST.PETERSBURG,Florida,FL
1947,20001214X37949,Accident,ATL86FKG02,1985-10-06,United States,Non-Fatal,Substantial,N49446,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,10,AL,PELL CITY,Alabama,AL
1948,20001214X38107,Accident,MKC86LA005,1985-10-07,United States,Non-Fatal,Substantial,N1587E,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,IMC,Probable Cause,,0.0,1985,10,KS,SALINA,Kansas,KS
1949,20001214X37962,Accident,ATL86LLT01,1985-10-09,United States,Non-Fatal,Substantial,N714BZ,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,10,TN,LIVINGSTON,Tennessee,TN
1950,20001214X37998,Accident,DEN86FA009,1985-10-11,United States,Fatal(4),Destroyed,N1611C,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,IMC,Probable Cause,,0.0,1985,10,CO,EAGLE,Colorado,CO
1951,20001214X38159,Accident,SEA86LA012,1985-10-11,United States,Non-Fatal,Substantial,N24977,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,10,OR,ONTARIO,Oregon,OR
1952,20001214X38158,Accident,SEA86LA011,1985-10-12,United States,Non-Fatal,Substantial,N5790J,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,10,OR,LEBANON,Oregon,OR
1953,20001214X38088,Accident,MIA86LA010,1985-10-12,United States,Non-Fatal,Substantial,N4802B,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,10,FL,WEST PALM BEACH,Florida,FL
1954,20001214X38033,Accident,FTW86LA022,1985-10-12,United States,Non-Fatal,Substantial,N49958,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,1.0,1.0,VMC,Probable Cause,,1.0,1985,10,TX,HOUSTON,Texas,TX
1955,20001214X37967,Accident,BFO86LA003,1985-10-12,United States,Non-Fatal,Substantial,N49396,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,10,MD,STEVENSVILLE,Maryland,MD
1956,20001214X38060,Accident,LAX86LA013,1985-10-13,United States,Non-Fatal,Substantial,N64142,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,3.0,0.0,VMC,Probable Cause,,3.0,1985,10,CA,VACAVILLE,California,CA
1957,20001214X38014,Accident,FTW86FA011,1985-10-14,United States,Fatal(2),Destroyed,N2368C,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,IMC,Probable Cause,,0.0,1985,10,TX,CISCO,Texas,TX
1958,20001214X38062,Accident,LAX86LA017,1985-10-15,United States,Non-Fatal,Substantial,N9660W,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,10,AZ,CHINO VALLEY,Arizona,AZ
1959,20001214X38161,Accident,SEA86LA014B,1985-10-17,United States,Non-Fatal,Minor,N4702A,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,10,WA,PULLMAN,Washington,WA
1960,20001214X38161,Accident,SEA86LA014A,1985-10-17,United States,Non-Fatal,Substantial,N3231V,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,10,WA,PULLMAN,Washington,WA
1961,20001214X37945,Accident,ATL86FA009,1985-10-22,United States,Fatal(2),Destroyed,N3177E,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,IMC,Probable Cause,,0.0,1985,10,GA,CLAYTON,Georgia,GA
1962,20001214X37988,Accident,CHI86LA015,1985-10-24,United States,Non-Fatal,Substantial,N4965Q,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,10,IL,CAHOKIA,Illinois,IL
1963,20001214X38145,Accident,NYC86LA025,1985-10-25,United States,Non-Fatal,Substantial,N5486D,Cessna,172N,No,1.0,Reciprocating,,Business,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,10,NY,GREAT VALLEY,New York,NY
1964,20001214X38035,Accident,FTW86LPJ01,1985-10-25,United States,Non-Fatal,Substantial,N6069E,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,10,OK,KREMLIN,Oklahoma,OK
1965,20001214X37960,Accident,ATL86LA015,1985-10-25,United States,Non-Fatal,Substantial,N757MC,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,10,GA,MARIETTA,Georgia,GA
1966,20001214X38142,Accident,NYC86LA021,1985-10-26,United States,Non-Fatal,Substantial,N60563,Cessna,150,No,1.0,Reciprocating,,Instructional,1.0,0.0,0.0,VMC,Probable Cause,,1.0,1985,10,PA,FREEPORT,Pennsylvania,PA
1967,20001214X38069,Accident,LAX86LA027,1985-10-26,United States,Non-Fatal,Substantial,N98954,Cessna,172P,No,1.0,Reciprocating,,Instructional,0.0,1.0,1.0,VMC,Probable Cause,,1.0,1985,10,CA,FULLERTON,California,CA
1968,20001214X38034,Accident,FTW86LPA01,1985-10-26,United States,Non-Fatal,Substantial,N704MA,Cessna,150M,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,10,TX,ARLINGTON,Texas,TX
1969,20001214X37991,Accident,CHI86LA019B,1985-10-26,United States,Non-Fatal,Substantial,N67520,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,10,IN,CLINTON,Indiana,IN
1970,20001214X37991,Accident,CHI86LA019A,1985-10-26,United States,Non-Fatal,Substantial,N10769,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,10,IN,CLINTON,Indiana,IN
1971,20001214X38124,Accident,NYC86FA023,1985-10-27,United States,Fatal(2),Destroyed,N734PX,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,,0.0,1985,10,NH,ROCHESTER,New Hampshire,NH
1972,20001214X38143,Accident,NYC86LA022,1985-10-27,United States,Non-Fatal,Substantial,N69127,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,10,ME,BANGOR,Maine,ME
1973,20001214X37958,Accident,ATL86LA012,1985-10-27,United States,Non-Fatal,Substantial,N48987,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,10,WV,PARKERSBURG,West Virginia,WV
1974,20001214X38164,Accident,SEA86LA017,1985-10-28,United States,Non-Fatal,,N8316B,Cessna,172,No,1.0,Reciprocating,,Personal,1.0,0.0,1.0,VMC,Probable Cause,,1.0,1985,10,OR,NORTH BEND,Oregon,OR
1975,20001214X37994,Accident,CHI86LA113,1985-10-29,United States,Non-Fatal,Substantial,N68741,Cessna,152,No,1.0,Reciprocating,,Business,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,10,MI,GREENVILLE,Michigan,MI
1976,20001214X38094,Accident,MIA86LA023,1985-10-31,United States,Non-Fatal,Substantial,N15BX,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,10,FL,PAHOKEE,Florida,FL
1977,20001214X38240,Accident,FTW86FPJ02,1985-11-01,United States,Non-Fatal,Substantial,N4969H,Cessna,152,No,1.0,Reciprocating,,Unknown,2.0,0.0,0.0,VMC,Probable Cause,,2.0,1985,11,OK,TAHLEQUAH,Oklahoma,OK
1978,20001214X38235,Accident,FTW86FA023,1985-11-02,United States,Fatal(2),Destroyed,N93527,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,0.0,IMC,Probable Cause,,0.0,1985,11,LA,ARCADIA,Louisiana,LA
1979,20001214X38305,Accident,NYC86LA029,1985-11-02,United States,Non-Fatal,Substantial,N24509,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,11,PA,BLOOMSBURG,Pennsylvania,PA
1980,20001214X38258,Accident,LAX86LA031B,1985-11-03,United States,Non-Fatal,Substantial,N24932,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,6.0,VMC,Probable Cause,,0.0,1985,11,CA,ANGWIN,California,CA
1981,20001214X38223,Accident,DEN86LA018,1985-11-03,United States,Non-Fatal,Substantial,N4351J,Piper,PA-28-140,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,11,NM,RANCHOS DE TAOS,New Mexico,NM
1982,20001214X38181,Accident,ATL86LA018,1985-11-03,United States,Non-Fatal,Substantial,N733KU,Cessna,172N,Yes,1.0,Reciprocating,,Personal,0.0,0.0,1.0,IMC,Probable Cause,,0.0,1985,11,SC,GREER,South Carolina,SC
1983,20001214X38296,Accident,MKC86LA022,1985-11-04,United States,Non-Fatal,Substantial,N68414,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,11,AR,HUGHES,Arkansas,AR
1984,20001214X38244,Accident,FTW86FRD02,1985-11-08,United States,Non-Fatal,Substantial,N52995,Cessna,172P,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,11,LA,MONROE,Louisiana,LA
1985,20001214X38242,Accident,FTW86FQG03,1985-11-08,United States,Non-Fatal,Substantial,N733SG,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,,0.0,1985,11,TX,WESTBROOK,Texas,TX
1986,20001214X38206,Accident,CHI86LA027,1985-11-08,United States,Non-Fatal,Substantial,N24457,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,11,MI,LANSING,Michigan,MI
1987,20001214X38190,Accident,ATL86LLT02,1985-11-10,United States,Non-Fatal,Substantial,N49164,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,11,TN,KNOXVILLE,Tennessee,TN
1988,20001214X38169,Accident,ANC86LA008,1985-11-12,United States,Non-Fatal,Substantial,N9115U,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,11,AK,RAINBOW LAKE,Alaska,AK
1989,20001214X38249,Accident,FTW86LPJ03,1985-11-16,United States,Non-Fatal,Destroyed,N6001B,Cessna,182,No,1.0,Reciprocating,,Unknown,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,11,OK,GOLDSBY,Oklahoma,OK
1990,20001214X38195,Accident,CHI86FA029,1985-11-16,United States,Fatal(2),Destroyed,N738PL,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,1.0,0.0,VMC,Probable Cause,,1.0,1985,11,IL,MT CARMEL,Illinois,IL
1991,20001214X38187,Accident,ATL86LA027,1985-11-18,United States,Non-Fatal,Substantial,N45363,Cessna,150M,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,11,NC,JACKSONVILLE,North Carolina,NC
1992,20001214X38189,Accident,ATL86LA031,1985-11-24,United States,Non-Fatal,Substantial,N45920,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,11,AL,HUNTSVILLE,Alabama,AL
1993,20001214X38484,Accident,NYC86LA047,1985-12-04,United States,Non-Fatal,Substantial,N3530S,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,12,NY,EAST MORICHES,New York,NY
1994,20001214X38345,Accident,ATL86LA036,1985-12-06,United States,Non-Fatal,Substantial,N44687,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,12,NC,HICKORY,North Carolina,NC
1995,20001214X38371,Accident,CHI86LA045,1985-12-07,United States,Non-Fatal,Substantial,N62FS,Cessna,150M,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,12,IL,CARBONDALE,Illinois,IL
1996,20001214X38453,Accident,LAX86LA101,1985-12-09,United States,Non-Fatal,Substantial,N64851,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,12,CA,UPLAND,California,CA
1997,20001214X38395,Accident,DEN86LA042,1985-12-09,United States,Non-Fatal,Substantial,N64069,Cessna,172P,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,12,MT,MISSOULA,Montana,MT
1998,20001214X38428,Accident,LAX86FA066,1985-12-13,United States,Fatal(1),Destroyed,N7310X,Cessna,150,No,1.0,Reciprocating,,Business,0.0,0.0,0.0,VMC,Probable Cause,,0.0,1985,12,CA,OXNARD,California,CA
1999,20001214X38396,Accident,DEN86LA044,1985-12-15,United States,Non-Fatal,Substantial,N739KU,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,IMC,Probable Cause,,0.0,1985,12,UT,LOGAN,Utah,UT
2000,20001214X38357,Accident,BFO86LA009,1985-12-15,United States,Non-Fatal,Substantial,N427FL,Piper,PA-28-140,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,12,MD,EDGEWATER,Maryland,MD
2001,20001214X38448,Accident,LAX86LA071,1985-12-18,United States,Non-Fatal,Substantial,N4946H,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,12,CA,ARBUCKLE,California,CA
2002,20001214X38403,Accident,DEN86LA051,1985-12-20,United States,Non-Fatal,Substantial,N7609F,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1985,12,CO,LONGMONT,Colorado,CO
2003,20001214X38487,Accident,NYC86LA052,1985-12-21,United States,Non-Fatal,Substantial,N98240,Piper,PA-28-140,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,UNK,Probable Cause,,0.0,1985,12,NY,ROCHESTER,New York,NY
2004,20001214X38450,Accident,LAX86LA073,1985-12-21,United States,Non-Fatal,Substantial,N714GG,Cessna,150M,No,1.0,Reciprocating,,Instructional,1.0,0.0,1.0,VMC,Probable Cause,,1.0,1985,12,CA,SANTA PAULA,California,CA
2005,20001214X38351,Accident,ATL86LA046,1985-12-21,United States,Non-Fatal,Substantial,N6712G,Cessna,150,No,1.0,Reciprocating,,Personal,1.0,0.0,0.0,VMC,Probable Cause,,1.0,1985,12,MS,MENDENHALL,Mississippi,MS
2006,20001214X38409,Accident,DEN86LTM01,1985-12-22,United States,Non-Fatal,Destroyed,N64005,Cessna,172,No,1.0,Reciprocating,,Personal,2.0,0.0,0.0,IMC,Probable Cause,,2.0,1985,12,UT,BRIGHAM CITY,Utah,UT
2007,20001214X38358,Accident,BFO86LA010,1985-12-22,United States,Non-Fatal,Destroyed,N6147Q,Cessna,152,No,1.0,Reciprocating,,Instructional,1.0,0.0,0.0,VMC,Probable Cause,,1.0,1985,12,MD,STEVENSVILLE,Maryland,MD
2008,20001214X38327,Accident,ANC86FA020,1985-12-23,United States,Fatal(2),Destroyed,N5009D,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,IMC,Probable Cause,,0.0,1985,12,AK,LAKE CLARK PASS,Alaska,AK
2009,20001214X38353,Accident,ATL86LA048,1985-12-26,United States,Non-Fatal,Substantial,N7300A,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,,2.0,1985,12,NC,KINGS MOUNTAIN,North Carolina,NC
2010,20001214X38336,Accident,ANC86LA021,1985-12-27,United States,Non-Fatal,Substantial,N3186D,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,12,AK,HOMER,Alaska,AK
2011,20001214X38376,Accident,CHI86LA053,1985-12-28,United States,Non-Fatal,Substantial,N8687S,Cessna,150,No,1.0,Reciprocating,,Instructional,1.0,0.0,0.0,VMC,Probable Cause,,1.0,1985,12,WI,GLIDDEN,Wisconsin,WI
2012,20001214X38407,Accident,DEN86LA057,1985-12-29,United States,Non-Fatal,Destroyed,N96321,Cessna,172P,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,,2.0,1985,12,CO,BROOMFIELD,Colorado,CO
2013,20001214X38356,Accident,BFO86FA011,1985-12-29,United States,Non-Fatal,Destroyed,N41204,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,1.0,0.0,0.0,VMC,Probable Cause,,1.0,1985,12,MD,WESTMINSTER,Maryland,MD
2014,20001214X38491,Accident,NYC86LA056,1985-12-29,United States,Non-Fatal,Substantial,N9949W,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,12,NY,FRANKFORT,New York,NY
2015,20001214X38479,Accident,MKC86LA042,1985-12-31,United States,Non-Fatal,Substantial,N4649X,Cessna,150,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1985,12,AR,CARLISLE,Arkansas,AR
2016,20010110X00213,Accident,MIA86FA053,1986-01-01,United States,Fatal(1),Destroyed,N21760,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,,0.0,1986,1,GA,ST. MARYS,Georgia,GA
2017,20010110X00232,Accident,MKC86LA043,1986-01-01,United States,Non-Fatal,Substantial,N733NF,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1986,1,MO,KANSAS CITY,Missouri,MO
2018,20010110X00113,Accident,ATL86LA052,1986-01-03,United States,Non-Fatal,Substantial,N66218,Cessna,150M,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,NC,WHITEVILLE,North Carolina,NC
2019,20010110X00234,Accident,MKC86LA045,1986-01-05,United States,Non-Fatal,Substantial,N4349J,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,1.0,0.0,VMC,Probable Cause,,1.0,1986,1,MO,CREVE CEOUR,Missouri,MO
2020,20010110X00129,Accident,CHI86LA060,1986-01-05,United States,Non-Fatal,Substantial,N8521X,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,0.0,4.0,VMC,Probable Cause,,0.0,1986,1,IN,ANDERSON,Indiana,IN
2021,20010110X00128,Accident,CHI86LA058,1986-01-05,United States,Non-Fatal,Substantial,N6422Q,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,IL,WEST CHICAGO,Illinois,IL
2022,20010110X00199,Accident,LAX86LA083,1986-01-07,United States,Non-Fatal,Substantial,N63660,Cessna,150M,No,1.0,Reciprocating,,Personal,2.0,0.0,0.0,VMC,Probable Cause,,2.0,1986,1,CA,UKIAH,California,CA
2023,20010110X00191,Accident,LAX86FA089,1986-01-08,United States,Fatal(3),Destroyed,N2113E,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,,0.0,1986,1,AZ,GRAND CANYON,Arizona,AZ
2024,20010110X00255,Accident,NYC86LA066,1986-01-10,United States,Non-Fatal,Substantial,N6267Q,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,CT,PLAINVILLE,Connecticut,CT
2025,20010110X00150,Accident,DEN86FA060,1986-01-10,United States,Non-Fatal,Substantial,N757ZE,Cessna,152,No,1.0,Reciprocating,,Instructional,1.0,1.0,0.0,IMC,Probable Cause,,2.0,1986,1,UT,SALT LAKE CITY,Utah,UT
2026,20010110X00202,Accident,LAX86LA088,1986-01-10,United States,Non-Fatal,Substantial,N733ZF,Cessna,172N,No,1.0,Reciprocating,,Unknown,0.0,1.0,0.0,VMC,Probable Cause,,1.0,1986,1,CA,SAN JOSE,California,CA
2027,20010110X00248,Accident,NYC86LA059,1986-01-12,United States,Non-Fatal,Substantial,N49653,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1986,1,VT,BENNINGTON,Vermont,VT
2028,20010110X00238,Accident,MKC86LA050,1986-01-12,United States,Non-Fatal,Substantial,N8036B,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1986,1,IA,DES MOINES,Iowa,IA
2029,20010110X00215,Accident,MIA86FA059,1986-01-13,United States,Fatal(1),Destroyed,N714AY,Cessna,150M,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,,0.0,1986,1,FL,SUMMERFIELD,Florida,FL
2030,20010110X00164,Accident,FTW86FA034,1986-01-13,United States,Fatal(1),Destroyed,N5655U,Piper,PA-28-140,No,1.0,Reciprocating,,Unknown,0.0,0.0,0.0,VMC,Probable Cause,25-03-1988,0.0,1986,1,LA,DEVILLE,Louisiana,LA
2031,20010110X00249,Accident,NYC86LA060,1986-01-13,United States,Non-Fatal,Substantial,N68214,Cessna,152,No,1.0,Reciprocating,,Instructional,2.0,0.0,0.0,VMC,Probable Cause,,2.0,1986,1,NJ,CALDWELL,New Jersey,NJ
2032,20010110X00156,Accident,DEN86LA064,1986-01-13,United States,Non-Fatal,Substantial,N51238,Cessna,172P,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,ND,FARGO,North Dakota,ND
2033,20010110X00134,Accident,CHI86LA065,1986-01-13,United States,Non-Fatal,Substantial,N95636,Cessna,152,No,1.0,Reciprocating,,Unknown,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,MN,WARREN,Minnesota,MN
2034,20010110X00115,Accident,ATL86LA056,1986-01-15,United States,Non-Fatal,Destroyed,N6235Q,Cessna,152,No,1.0,Reciprocating,,Instructional,2.0,0.0,0.0,VMC,Probable Cause,,2.0,1986,1,SC,CONWAY,South Carolina,SC
2035,20010110X00251,Accident,NYC86LA062,1986-01-16,United States,Non-Fatal,Substantial,N5456T,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,NY,DURHAMVILLE,New York,NY
2036,20010110X00260,Accident,SEA86FA041,1986-01-18,United States,Fatal(1),Destroyed,N9331G,Cessna,182,No,1.0,Reciprocating,,Personal,1.0,0.0,0.0,VMC,Probable Cause,,1.0,1986,1,AK,JUNEAU,Alaska,AK
2037,20010110X00242,Accident,MKC86LA055,1986-01-18,United States,Non-Fatal,Substantial,N4977P,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,MO,INDEPENDENCE,Missouri,MO
2038,20010110X00207,Accident,LAX86LA095,1986-01-19,United States,Non-Fatal,Substantial,N6421E,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1986,1,CA,WOODLAND,California,CA
2039,20010110X00099,Accident,ANC86LA022,1986-01-20,United States,Non-Fatal,Substantial,N3165D,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,AK,PORT ALSWORTH,Alaska,AK
2040,20010110X00171,Accident,FTW86LA036,1986-01-21,United States,Non-Fatal,Destroyed,N738DC,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,2.0,0.0,IMC,Probable Cause,,2.0,1986,1,TX,CORPUS CHRISTI,Texas,TX
2041,20010110X00175,Accident,FTW86LA040,1986-01-21,United States,Non-Fatal,Substantial,N714UU,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,TX,FLYNN,Texas,TX
2042,20010110X00241,Accident,MKC86LA054,1986-01-23,United States,Non-Fatal,Substantial,N7595U,Cessna,150,No,1.0,Reciprocating,,Business,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,IA,BANCROFT,Iowa,IA
2043,20010110X00185,Accident,FTW86LRG11,1986-01-23,United States,Non-Fatal,Substantial,N20889,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,TX,MCALLEN,Texas,TX
2044,20010110X00180,Accident,FTW86LRA05,1986-01-24,United States,Non-Fatal,Substantial,N98523,Cessna,172,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,TX,TOMBALL,Texas,TX
2045,20010110X00119,Accident,ATL86LA065,1986-01-24,United States,Non-Fatal,Substantial,N8292N,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,,0.0,1986,1,GA,ATLANTA,Georgia,GA
2046,20010110X00142,Accident,CHI86LA075,1986-01-25,United States,Non-Fatal,Substantial,N46675,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,,0.0,1986,1,WI,BARABOO,Wisconsin,WI
2047,20010110X00109,Accident,ATL86FA066,1986-01-29,United States,Fatal(2),Substantial,N25277,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,,0.0,1986,1,NC,LEXINGTON,North Carolina,NC
2048,20010110X00275,Accident,SEA86LA051,1986-01-31,United States,Non-Fatal,Substantial,N2085R,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,,2.0,1986,1,OR,SANDY,Oregon,OR
2049,20001213X32824,Accident,CHI86LA081,1986-02-01,United States,Non-Fatal,Destroyed,N2942V,Cessna,150M,No,1.0,Reciprocating,,Business,1.0,0.0,0.0,VMC,Probable Cause,,1.0,1986,2,OH,MARENGO,Ohio,OH
2050,20001213X32807,Accident,ATL86LA067,1986-02-01,United States,Non-Fatal,Destroyed,N25350,Cessna,152,No,1.0,Reciprocating,,Instructional,1.0,0.0,0.0,VMC,Probable Cause,,1.0,1986,2,NC,LUMBERTON,North Carolina,NC
2051,20001213X32837,Accident,DEN86FA070,1986-02-01,United States,Fatal(2),Substantial,N46193,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,,0.0,1986,2,CO,BERTHOUD,Colorado,CO
2052,20001213X32808,Accident,ATL86LA068,1986-02-01,United States,Non-Fatal,Substantial,N52238,Cessna,172P,No,1.0,Reciprocating,,Personal,0.0,1.0,3.0,VMC,Probable Cause,,1.0,1986,2,AL,ALEXANDER CITY,Alabama,AL
